user_id,age,gender,region,subscription,device_type,nb_devices_used,time_on_platform,nb_sessions,avg_session_duration,premium_months,nb_friends,nb_groups,nb_pages_followed,nb_events_participated,nb_searches,nb_notifications_opened,nb_saved_posts,nb_reports,nb_blocked_users,photos_posted,videos_posted,stories_posted,travels_shared,countries_visited,likes,shares,comments_written,reactions_given,reactions_received,messages_sent,messages_received,ads_clicked,video_views,engagement_score,churn_risk,satisfaction,geo_lat,geo_lon
887.0,41.0,F,EUROPE,PREMIUM,MOBILE,2.0,323.0,30.0,6.227693827011519,24.0,153.0,7.0,15.0,2.0,45.0,92.0,15.0,0.0,0.0,14.0,8.0,7.0,2.0,16.0,191.0,7.0,11.0,96.0,122.0,41.0,62.0,25.0,115.0,87.25,0.92865661826547,5.0,20.46909115302116,34.29575090423282
889.0,48.0,F,AFRIQUE,FREE,DESKTOP,1.0,13.0,22.0,5.113074550341424,0.0,156.0,7.0,31.0,3.0,55.0,76.0,11.0,0.0,0.0,18.0,9.0,12.0,5.0,3.0,220.0,8.0,12.0,91.0,109.0,49.0,65.0,13.0,572.0,89.22999999999999,0.0,3.0,21.10577504379271,54.21849548017298
890.0,46.0,AUTRE,ASIE,FREE,TABLET,3.0,161.0,26.0,2.654257276171559,0.0,160.0,4.0,21.0,4.0,41.0,92.0,4.0,0.0,0.0,0.0,5.0,11.0,5.0,13.0,196.0,4.0,23.0,105.0,124.0,36.0,46.0,21.0,552.0,92.78,0.4051812835439598,2.0,20.55998046616711,60.1005354498413
892.0,29.0,F,ASIE,FREE,TABLET,3.0,56.0,24.0,4.130937022402648,0.0,149.0,4.0,26.0,2.0,1.0,83.0,10.0,1.0,0.0,17.0,100.0,8.0,3.0,8.0,222.0,2.0,13.0,1.0,134.0,46.0,54.0,18.0,180.0,98.14,0.5174996731934509,4.0,20.70507535120838,96.70611866287136
893.0,54.0,AUTRE,AMERIQUE,FREE,TABLET,3.0,5.0,38.0,3.86014718006392,0.0,152.0,5.0,22.0,2.0,41.0,76.0,13.0,0.0,0.0,18.0,4.0,5.0,3.0,5.0,228.0,3.0,25.0,99.0,120.0,46.0,65.0,9.0,632.0,98.68,0.8311552900992732,2.0,21.19699712226494,67.71032023173386
894.0,43.0,AUTRE,EUROPE,FREE,DESKTOP,3.0,56.0,29.0,4.037200935671327,0.0,134.0,7.0,25.0,1.0,56.0,88.0,11.0,1.0,0.0,17.0,4.0,11.0,2.0,7.0,179.0,4.0,14.0,92.0,106.0,45.0,53.0,20.0,295.0,79.85,0.6938185217967755,4.0,21.70037896008672,47.93352544855895
895.0,61.0,H,ASIE,FREE,TABLET,2.0,24.0,28.0,2.91082707050213,0.0,151.0,3.0,19.0,1.0,55.0,81.0,7.0,0.0,0.0,20.0,6.0,10.0,1.0,8.0,263.0,5.0,18.0,96.0,114.0,39.0,49.0,15.0,1248.0,101.75,0.0294938363938352,3.0,21.56577399812144,82.43491157684983
896.0,43.0,H,AMERIQUE,FREE,MOBILE,1.0,8.0,31.0,2.726291250132936,0.0,170.0,8.0,18.0,2.0,49.0,77.0,5.0,0.0,0.0,20.0,6.0,14.0,3.0,7.0,308.0,6.0,14.0,121.0,142.0,49.0,59.0,10.0,421.0,119.74,0.6722796518356426,3.0,20.92601115772487,60.98898160118526
897.0,25.0,F,AMERIQUE,FREE,MOBILE,1.0,58.0,25.0,5.812921665454466,0.0,167.0,7.0,20.0,0.0,50.0,104.0,10.0,0.0,0.0,21.0,10.0,14.0,2.0,19.0,249.0,3.0,6.0,97.0,122.0,34.0,48.0,16.0,227.0,97.32999999999998,0.4169699175908524,5.0,20.85582020321184,29.77434063751728
903.0,35.0,F,EUROPE,PREMIUM,TABLET,1.0,112.0,34.0,5.307570754999279,24.0,148.0,2.0,15.0,2.0,62.0,93.0,13.0,0.0,0.0,15.0,5.0,8.0,2.0,3.0,228.0,5.0,11.0,113.0,129.0,34.0,43.0,1.0,270.0,97.27,0.4350402781465267,1.0,22.30951231454054,5.174808868886696
904.0,40.0,F,AMERIQUE,FREE,MOBILE,3.0,167.0,32.0,4.155613320096129,0.0,140.0,6.0,35.0,2.0,57.0,74.0,14.0,1.0,1.0,19.0,9.0,10.0,3.0,9.0,260.0,2.0,14.0,101.0,128.0,40.0,52.0,24.0,160.0,104.36,0.523631726871123,1.0,20.94686773545132,83.96750670998564
907.0,21.0,H,EUROPE,PREMIUM,MOBILE,3.0,65.0,23.0,7.454519039523748,1.0,133.0,7.0,16.0,1.0,49.0,89.0,6.0,0.0,0.0,15.0,1.0,10.0,3.0,14.0,201.0,2.0,13.0,103.0,126.0,40.0,50.0,19.0,129.0,90.93,0.3783300146121998,4.0,20.36848971312028,76.26542595797467
908.0,58.0,F,ASIE,FREE,DESKTOP,1.0,76.0,33.0,3.469991134031641,0.0,162.0,4.0,21.0,1.0,43.0,92.0,13.0,0.0,0.0,20.0,6.0,11.0,4.0,8.0,263.0,2.0,23.0,102.0,128.0,44.0,56.0,18.0,423.0,108.05,0.4997102018515694,1.0,20.38414703712467,78.92614181611461
910.0,36.0,AUTRE,AFRIQUE,FREE,MOBILE,3.0,9.0,26.0,5.164937061132449,0.0,131.0,4.0,19.0,3.0,43.0,62.0,12.0,0.0,0.0,17.0,4.0,10.0,3.0,7.0,204.0,5.0,10.0,92.0,116.0,34.0,45.0,11.0,0.0,87.33999999999999,0.1940100416132928,2.0,21.51792074802583,99.18248003739777
911.0,18.0,AUTRE,AMERIQUE,PREMIUM,MOBILE,1.0,12.0,28.0,5.249373440794822,19.0,160.0,4.0,18.0,0.0,53.0,72.0,12.0,2.0,0.0,22.0,2.0,11.0,1.0,8.0,270.0,3.0,15.0,100.0,124.0,47.0,62.0,9.0,150.0,105.5,0.608290434027015,1.0,22.23966753587985,99.06988095590413
918.0,50.0,AUTRE,EUROPE,FREE,TABLET,2.0,65.0,32.0,3.600386829866158,0.0,138.0,6.0,16.0,3.0,44.0,81.0,10.0,0.0,1.0,19.0,7.0,12.0,3.0,6.0,253.0,6.0,19.0,108.0,130.0,41.0,52.0,16.0,97.0,105.69,0.1101974806599615,2.0,20.87356696184314,32.29187865312932
920.0,37.0,F,AFRIQUE,FREE,DESKTOP,1.0,55.0,30.0,5.287833694537664,0.0,141.0,5.0,23.0,1.0,53.0,79.0,11.0,0.0,0.0,13.0,4.0,13.0,5.0,13.0,193.0,6.0,15.0,103.0,125.0,34.0,40.0,18.0,109.0,89.98,0.914869249192315,1.0,22.08908878945501,30.51607765469454
921.0,18.0,AUTRE,ASIE,FREE,MOBILE,2.0,105.0,32.0,3.626583339936864,0.0,161.0,2.0,17.0,2.0,51.0,96.0,14.0,0.0,0.0,17.0,5.0,8.0,3.0,9.0,192.0,4.0,33.0,100.0,121.0,42.0,47.0,21.0,129.0,94.29,0.9649298215969546,3.0,20.60585197487869,75.90709898745112
922.0,39.0,AUTRE,EUROPE,FREE,MOBILE,1.0,21.0,28.0,5.809401005420139,0.0,144.0,5.0,21.0,0.0,36.0,77.0,13.0,0.0,0.0,19.0,5.0,6.0,4.0,16.0,273.0,12.0,15.0,99.0,119.0,34.0,48.0,13.0,197.0,105.28,0.3147829513284581,4.0,22.60589512498018,30.84187084548947
927.0,27.0,AUTRE,AMERIQUE,FREE,TABLET,3.0,23.0,26.0,3.199218099535151,0.0,137.0,4.0,0.0,3.0,50.0,63.0,12.0,1.0,0.0,14.0,2.0,14.0,4.0,19.0,158.0,5.0,17.0,104.0,127.0,37.0,55.0,13.0,481.0,83.91,0.6483431892876453,2.0,21.45761365407,29.74647093649697
928.0,23.0,F,AMERIQUE,FREE,TABLET,2.0,34.0,26.0,6.470522151562649,0.0,122.0,9.0,24.0,2.0,44.0,88.0,12.0,0.0,0.0,16.0,4.0,12.0,3.0,1.0,225.0,6.0,15.0,101.0,122.0,45.0,52.0,13.0,0.0,95.65,0.4152784812678114,1.0,19.95766465335309,64.32589009271344
929.0,35.0,AUTRE,EUROPE,PREMIUM,MOBILE,1.0,22.0,39.0,3.895418691784636,22.0,156.0,6.0,26.0,3.0,37.0,1.0,9.0,0.0,0.0,27.0,6.0,10.0,1.0,2.0,315.0,8.0,19.0,106.0,123.0,46.0,53.0,12.0,229.0,116.46,0.9289803972081064,5.0,21.18728354957371,35.48692732533225
931.0,24.0,F,AFRIQUE,FREE,TABLET,1.0,31.0,18.0,4.605967188478665,0.0,141.0,8.0,21.0,3.0,44.0,66.0,7.0,1.0,0.0,17.0,4.0,9.0,2.0,3.0,220.0,2.0,14.0,104.0,126.0,39.0,52.0,15.0,341.0,95.26,0.2101550015180303,3.0,19.85363792118742,69.43938494212767
940.0,51.0,F,AFRIQUE,FREE,MOBILE,1.0,1.0,35.0,3.930566164663774,0.0,152.0,8.0,18.0,1.0,39.0,75.0,8.0,0.0,0.0,19.0,10.0,8.0,1.0,9.0,205.0,5.0,22.0,113.0,135.0,44.0,53.0,6.0,273.0,98.28,0.5689786979569068,3.0,19.60035957634204,95.00093452826486
942.0,39.0,AUTRE,ASIE,PREMIUM,MOBILE,3.0,18.0,21.0,5.149588781095865,26.0,139.0,4.0,17.0,2.0,52.0,75.0,5.0,0.0,0.0,21.0,4.0,7.0,2.0,13.0,241.0,6.0,8.0,110.0,128.0,39.0,43.0,13.0,226.0,98.73,0.1302405031125918,4.0,21.37546528632541,68.82022116186435
944.0,36.0,H,ASIE,PREMIUM,DESKTOP,1.0,102.0,29.0,3.899526106427134,1.0,154.0,10.0,18.0,6.0,49.0,95.0,10.0,0.0,0.0,18.0,7.0,14.0,7.0,11.0,228.0,8.0,17.0,104.0,122.0,27.0,32.0,21.0,326.0,97.16,0.9595193750328026,4.0,20.38792762362599,64.79468649655077
945.0,45.0,AUTRE,AMERIQUE,FREE,DESKTOP,1.0,174.0,30.0,6.540190882441625,0.0,136.0,4.0,25.0,5.0,57.0,74.0,9.0,0.0,0.0,22.0,5.0,14.0,2.0,6.0,257.0,8.0,8.0,117.0,139.0,40.0,49.0,24.0,456.0,106.14,0.7370526376349807,2.0,22.10615362468154,92.1229537373667
948.0,55.0,AUTRE,ASIE,FREE,DESKTOP,1.0,10.0,20.0,7.739446108632665,0.0,162.0,3.0,24.0,1.0,74.0,78.0,9.0,0.0,0.0,18.0,7.0,7.0,0.0,13.0,251.0,6.0,8.0,105.0,125.0,48.0,56.0,10.0,299.0,99.78,0.8727110264050272,1.0,21.64953583636533,94.14672190961778
949.0,0.0,H,EUROPE,PREMIUM,DESKTOP,2.0,101.0,30.0,4.97455779960227,18.0,150.0,0.0,17.0,1.0,57.0,77.0,9.0,0.0,0.0,17.0,4.0,10.0,2.0,13.0,222.0,2.0,19.0,113.0,137.0,30.0,40.0,20.0,1100.0,101.23,0.3303768765894854,1.0,22.11619528867164,66.55280833094218
953.0,20.0,AUTRE,AFRIQUE,PREMIUM,DESKTOP,2.0,50.0,27.0,7.286458723463536,22.0,154.0,3.0,25.0,2.0,62.0,91.0,5.0,1.0,1.0,22.0,3.0,9.0,4.0,5.0,284.0,3.0,23.0,92.0,116.0,35.0,47.0,17.0,158.0,108.36,0.8005204729364432,3.0,20.45989371181393,46.0440960430091
957.0,43.0,H,AFRIQUE,PREMIUM,MOBILE,2.0,3.0,21.0,1.416765456892238,18.0,175.0,8.0,22.0,2.0,54.0,82.0,8.0,1.0,0.0,19.0,6.0,9.0,4.0,6.0,288.0,6.0,23.0,104.0,123.0,42.0,48.0,6.0,346.0,111.95,0.7933266842875532,5.0,21.49537263460009,54.21136181049766
961.0,62.0,AUTRE,UNDEFINED,FREE,DESKTOP,2.0,67.0,30.0,2.877784925170157,0.0,137.0,5.0,17.0,2.0,59.0,87.0,11.0,0.0,0.0,21.0,4.0,10.0,1.0,18.0,241.0,5.0,13.0,88.0,102.0,38.0,46.0,21.0,847.0,91.23,0.5653314402402975,2.0,19.81652853921456,93.99607432334892
963.0,22.0,H,EUROPE,FREE,MOBILE,2.0,212.0,33.0,7.366504470365238,0.0,151.0,4.0,25.0,0.0,53.0,82.0,8.0,1.0,0.0,25.0,3.0,11.0,3.0,10.0,355.0,11.0,15.0,125.0,143.0,47.0,55.0,24.0,25.0,130.8,0.4731625532437884,3.0,21.85859594120316,25.48685072039424
964.0,41.0,H,AFRIQUE,FREE,MOBILE,3.0,44.0,33.0,4.919227566403901,0.0,130.0,2.0,13.0,0.0,61.0,74.0,9.0,0.0,0.0,17.0,5.0,12.0,2.0,13.0,236.0,6.0,14.0,112.0,136.0,39.0,48.0,16.0,240.0,102.52,0.2551190702788227,2.0,21.0407694280929,22.97776877325058
967.0,48.0,F,ASIE,FREE,TABLET,3.0,66.0,25.0,4.683947081882034,0.0,138.0,6.0,20.0,2.0,41.0,73.0,12.0,0.0,0.0,22.0,3.0,12.0,2.0,2.0,280.0,6.0,19.0,104.0,122.0,45.0,57.0,18.0,1.0,108.56,0.9874310576619812,5.0,1.0,57.8159969611076
971.0,33.0,AUTRE,EUROPE,PREMIUM,MOBILE,2.0,23.0,28.0,4.32695775983225,12.0,161.0,3.0,14.0,2.0,42.0,67.0,11.0,0.0,0.0,18.0,4.0,9.0,8.0,19.0,0.0,4.0,18.0,97.0,111.0,42.0,55.0,15.0,177.0,105.22,0.8337408144878828,1.0,20.958847304981887,74.64099838455384
972.0,18.0,H,ASIE,FREE,DESKTOP,3.0,38.0,31.0,6.128001607167747,0.0,150.0,7.0,24.0,2.0,54.0,75.0,11.0,0.0,0.0,18.0,5.0,10.0,3.0,12.0,227.0,4.0,17.0,90.0,114.0,44.0,51.0,16.0,69.0,93.75,0.7420952994583723,5.0,22.23995976321882,65.13461095981715
973.0,29.0,F,AMERIQUE,PREMIUM,TABLET,1.0,143.0,24.0,4.158250867853583,6.0,145.0,6.0,17.0,0.0,53.0,73.0,11.0,0.0,0.0,22.0,3.0,18.0,0.0,10.0,297.0,5.0,28.0,109.0,127.0,49.0,58.0,22.0,174.0,116.84,0.3938215671828696,5.0,22.66405939884379,46.17658631559516
974.0,41.0,F,AFRIQUE,FREE,DESKTOP,2.0,30.0,37.0,4.444290570053654,0.0,154.0,8.0,20.0,4.0,47.0,79.0,7.0,1.0,1.0,20.0,4.0,12.0,1.0,3.0,219.0,4.0,21.0,96.0,108.0,55.0,66.0,14.0,394.0,91.32999999999998,0.2091053327499013,5.0,21.43898621356702,75.57874652882796
975.0,28.0,AUTRE,ASIE,FREE,TABLET,2.0,23.0,25.0,5.997226749126607,0.0,145.0,4.0,18.0,0.0,55.0,82.0,6.0,1.0,0.0,17.0,7.0,10.0,2.0,12.0,209.0,7.0,17.0,108.0,127.0,41.0,58.0,15.0,213.0,94.82,0.3572058706332323,5.0,21.85858887867071,24.43533613662966
977.0,53.0,AUTRE,ASIE,PREMIUM,MOBILE,1.0,52.0,34.0,4.614228970417219,5.0,139.0,4.0,26.0,0.0,53.0,85.0,11.0,0.0,1.0,17.0,3.0,8.0,2.0,19.0,212.0,7.0,29.0,99.0,125.0,42.0,49.0,17.0,517.0,98.83,0.4390812737513997,0.0,21.34686504125917,39.30955000491065
978.0,31.0,F,ASIE,PREMIUM,MOBILE,2.0,225.0,28.0,3.995217430984756,1.0,134.0,6.0,15.0,3.0,53.0,83.0,8.0,0.0,0.0,22.0,8.0,16.0,5.0,17.0,260.0,7.0,18.0,102.0,122.0,36.0,53.0,23.0,0.0,104.12,0.8133422443691581,1.0,22.27989812486726,52.37389866409203
979.0,64.0,AUTRE,AMERIQUE,PREMIUM,TABLET,3.0,191.0,25.0,2.695807024758582,1.0,154.0,9.0,16.0,5.0,41.0,89.0,9.0,0.0,0.0,26.0,6.0,12.0,4.0,15.0,341.0,2.0,19.0,103.0,123.0,42.0,53.0,24.0,9610.0,121.32,0.1217828605744704,2.0,20.27200637120019,76.65541796663466
982.0,44.0,AUTRE,EUROPE,FREE,MOBILE,1.0,228.0,19.0,3.549481831650763,0.0,141.0,5.0,14.0,0.0,66.0,80.0,10.0,0.0,0.0,20.0,7.0,9.0,0.0,5.0,249.0,6.0,10.0,93.0,119.0,53.0,64.0,24.0,258.0,97.94,0.654680003091192,1.0,21.17700348425444,17.25430020860273
985.0,49.0,AUTRE,EUROPE,FREE,MOBILE,3.0,84.0,31.0,6.593396055529579,0.0,136.0,8.0,12.0,0.0,47.0,83.0,6.0,1.0,0.0,19.0,4.0,7.0,2.0,7.0,202.0,7.0,24.0,111.0,125.0,42.0,51.0,19.0,298.0,95.03,0.7401822609538836,5.0,21.96178603370135,25.50353829100584
986.0,31.0,H,ASIE,PREMIUM,MOBILE,3.0,170.0,23.0,7.838767255068336,24.0,146.0,3.0,18.0,3.0,56.0,79.0,6.0,0.0,0.0,12.0,6.0,15.0,6.0,9.0,190.0,5.0,11.0,106.0,128.0,53.0,68.0,23.0,42.0,88.94,0.8466157335586314,4.0,20.96186445025537,26.78070327688631
987.0,18.0,AUTRE,AMERIQUE,PREMIUM,DESKTOP,1.0,55.0,28.0,8.274990449389843,7.0,154.0,4.0,19.0,3.0,46.0,94.0,7.0,0.0,0.0,21.0,5.0,11.0,3.0,2.0,262.0,4.0,24.0,102.0,125.0,52.0,70.0,18.0,0.0,107.33,0.5297180886778956,3.0,20.08511731714426,61.89113268897617
988.0,59.0,AUTRE,AMERIQUE,PREMIUM,MOBILE,1.0,61.0,32.0,3.550619541706128,32.0,156.0,2.0,24.0,4.0,55.0,80.0,7.0,0.0,0.0,190.0,7.0,8.0,0.0,0.0,240.0,5.0,24.0,91.0,110.0,41.0,49.0,19.0,597.0,97.56,0.8586648189427178,3.0,20.57721045057952,46.0801341619675
991.0,27.0,F,ASIE,PREMIUM,TABLET,3.0,197.0,31.0,2.589415176128524,10.0,137.0,11.0,20.0,2.0,48.0,72.0,9.0,0.0,0.0,24.0,3.0,10.0,4.0,18.0,329.0,3.0,23.0,0.0,131.0,32.0,41.0,22.0,368.0,123.06,0.485828062103387,3.0,21.19792525694274,31.60722967564794
997.0,23.0,H,AFRIQUE,FREE,MOBILE,1.0,8.0,25.0,6.050510071770867,0.0,164.0,7.0,19.0,1.0,48.0,67.0,12.0,0.0,0.0,25.0,2.0,4.0,6.0,2.0,287.0,6.0,20.0,110.0,125.0,38.0,49.0,8.0,112.0,111.42,0.0491980817430799,1.0,21.76027019904213,6.575711650419082
999.0,36.0,H,AFRIQUE,FREE,TABLET,2.0,40.0,21.0,2.7849373915691,0.0,136.0,3.0,17.0,2.0,55.0,85.0,12.0,0.0,0.0,18.0,3.0,8.0,1.0,3.0,277.0,6.0,6.0,82.0,101.0,34.0,42.0,16.0,367.0,96.16,0.2563987072952003,3.0,19.99389973865145,95.4478399693355
1001.0,19.0,H,AFRIQUE,FREE,TABLET,2.0,5.0,21.0,4.387392195231851,0.0,141.0,7.0,9.0,1.0,59.0,68.0,6.0,0.0,0.0,15.0,6.0,9.0,6.0,16.0,210.0,10.0,15.0,102.0,117.0,37.0,45.0,9.0,0.0,91.15,0.6387626818070746,5.0,21.60175343646363,73.01202276565871
1003.0,64.0,H,ASIE,FREE,DESKTOP,2.0,70.0,35.0,5.031425169361947,0.0,141.0,4.0,17.0,0.0,61.0,69.0,11.0,1.0,0.0,23.0,5.0,10.0,2.0,18.0,288.0,9.0,26.0,89.0,113.0,40.0,49.0,19.0,942.0,109.77,0.6609105707196202,2.0,20.62692139466156,95.12942482994588
1004.0,30.0,AUTRE,EUROPE,FREE,DESKTOP,3.0,81.0,38.0,4.342914439724526,0.0,155.0,7.0,31.0,1.0,52.0,78.0,8.0,0.0,0.0,23.0,5.0,8.0,2.0,0.0,257.0,5.0,28.0,96.0,118.0,50.0,58.0,20.0,239.0,105.29,0.8865583436162515,4.0,22.29749642180473,42.47937427848098
1005.0,60.0,F,EUROPE,FREE,TABLET,2.0,42.0,32.0,4.024412702030797,0.0,164.0,4.0,13.0,1.0,44.0,80.0,13.0,0.0,0.0,19.0,3.0,9.0,4.0,17.0,291.0,7.0,12.0,104.0,117.0,49.0,56.0,16.0,706.0,106.84,0.9992213785482862,1.0,22.24234454403286,82.46319639245844
1007.0,35.0,H,AFRIQUE,PREMIUM,DESKTOP,2.0,16.0,36.0,2.307678221702203,32.0,162.0,7.0,25.0,0.0,47.0,79.0,9.0,0.0,1.0,24.0,4.0,7.0,5.0,7.0,285.0,5.0,17.0,98.0,118.0,39.0,51.0,14.0,186.0,107.43,0.699963808800259,3.0,20.51445989261505,73.32392148332424
1015.0,37.0,H,EUROPE,FREE,DESKTOP,2.0,55.0,30.0,6.109102362113168,0.0,136.0,3.0,17.0,1.0,47.0,87.0,11.0,0.0,0.0,20.0,6.0,8.0,2.0,19.0,278.0,7.0,17.0,96.0,114.0,49.0,55.0,17.0,59.0,104.76,0.9794668651365264,5.0,23.10722725679343,99.13362993204922
1016.0,25.0,F,EUROPE,PREMIUM,DESKTOP,2.0,43.0,37.0,6.111564811062058,6.0,150.0,5.0,16.0,1.0,60.0,76.0,12.0,0.0,0.0,23.0,11.0,12.0,2.0,16.0,276.0,7.0,24.0,111.0,124.0,40.0,53.0,16.0,44.0,110.22,0.1654287037908008,1.0,22.66636769211749,10.01980149243927
1017.0,60.0,H,ASIE,PREMIUM,TABLET,1.0,89.0,27.0,6.684394629099033,13.0,150.0,5.0,20.0,0.0,59.0,70.0,4.0,1.0,2.0,16.0,7.0,11.0,1.0,19.0,207.0,5.0,6.0,99.0,130.0,53.0,68.0,20.0,785.0,91.51,0.5813270874864617,5.0,22.22315115820683,92.63965126274267
1018.0,58.0,F,AFRIQUE,PREMIUM,MOBILE,1.0,49.0,37.0,5.259290317094401,4.0,169.0,6.0,25.0,4.0,66.0,90.0,3.0,1.0,0.0,25.0,4.0,10.0,1.0,16.0,333.0,8.0,20.0,115.0,139.0,35.0,51.0,15.0,677.0,126.18,0.5005212757552604,4.0,20.5862797156054,8.509667701198444
1019.0,41.0,AUTRE,AMERIQUE,FREE,TABLET,3.0,150.0,28.0,1.337837155395528,0.0,131.0,9.0,27.0,1.0,43.0,68.0,12.0,0.0,0.0,23.0,50.0,17.0,6.0,5.0,307.0,2.0,6.0,99.0,118.0,35.0,49.0,21.0,132.0,108.01,0.8145090437389068,5.0,21.81034287238027,0.9487838485110688
1020.0,21.0,AUTRE,ASIE,FREE,MOBILE,2.0,102.0,29.0,2.97803372945877,0.0,149.0,3.0,18.0,1.0,47.0,87.0,5.0,0.0,1.0,16.0,5.0,8.0,0.0,16.0,216.0,5.0,23.0,95.0,114.0,34.0,45.0,20.0,107.0,93.58,0.3361351537335241,3.0,20.59181994843526,5.773393449599931
1023.0,18.0,AUTRE,AMERIQUE,FREE,TABLET,1.0,102.0,32.0,4.510327088357789,0.0,149.0,2.0,21.0,5.0,42.0,65.0,11.0,0.0,0.0,24.0,2.0,14.0,2.0,3.0,310.0,11.0,9.0,93.0,118.0,39.0,44.0,21.0,133.0,110.56,0.0723768165575198,1.0,21.48174050372373,99.77297475242467
1024.0,44.0,H,AMERIQUE,FREE,TABLET,3.0,9.0,36.0,6.315148070836546,0.0,138.0,6.0,27.0,4.0,53.0,80.0,6.0,0.0,0.0,15.0,3.0,8.0,2.0,13.0,199.0,4.0,30.0,86.0,107.0,45.0,53.0,9.0,349.0,89.84,0.0397217903674715,5.0,19.83367059798526,94.11094145946524
1025.0,59.0,H,ASIE,PREMIUM,MOBILE,2.0,61.0,39.0,5.183089271509601,3.0,134.0,7.0,16.0,1.0,40.0,87.0,15.0,0.0,0.0,15.0,8.0,14.0,4.0,9.0,223.0,4.0,21.0,99.0,125.0,36.0,49.0,19.0,490.0,98.12,0.8344684901591274,3.0,22.142096871220872,0.5355830200949181
1027.0,30.0,AUTRE,AFRIQUE,FREE,MOBILE,1.0,1.0,30.0,5.97315899368467,0.0,133.0,3.0,25.0,5.0,61.0,84.0,9.0,0.0,0.0,21.0,5.0,7.0,1.0,18.0,259.0,6.0,20.0,92.0,113.0,37.0,51.0,6.0,150.0,101.34,0.1166468310007736,5.0,23.08270220151986,9.642021305454657
1029.0,39.0,AUTRE,EUROPE,FREE,TABLET,2.0,25.0,34.0,3.404391072119244,0.0,152.0,7.0,9.0,3.0,45.0,86.0,8.0,0.0,0.0,20.0,4.0,9.0,1.0,18.0,271.0,6.0,13.0,122.0,142.0,38.0,45.0,14.0,0.0,0.0,0.2827584368207964,1.0,21.48199069263466,92.36623051686264
1030.0,48.0,AUTRE,AMERIQUE,FREE,MOBILE,2.0,175.0,41.0,4.517212104931284,0.0,156.0,8.0,14.0,3.0,65.0,86.0,7.0,0.0,0.0,21.0,5.0,9.0,1.0,5.0,263.0,2.0,18.0,116.0,138.0,45.0,58.0,23.0,296.0,109.85,0.0525436035732131,5.0,22.19973097333656,51.90181315881954
1031.0,28.0,F,AMERIQUE,FREE,MOBILE,1.0,3.0,29.0,2.588027459046532,0.0,157.0,4.0,10.0,4.0,63.0,85.0,11.0,0.0,1.0,21.0,2.0,11.0,1.0,16.0,256.0,6.0,17.0,91.0,109.0,33.0,43.0,6.0,400.0,98.29,0.5171700915653478,4.0,21.6739908258103,6.069003206788012
1035.0,53.0,H,ASIE,FREE,MOBILE,3.0,15.0,26.0,4.926254705197542,0.0,151.0,2.0,21.0,3.0,66.0,97.0,6.0,0.0,0.0,19.0,5.0,11.0,4.0,19.0,254.0,5.0,13.0,116.0,129.0,37.0,53.0,11.0,438.0,103.41,0.4677799785798206,1.0,22.30661286063097,69.13867104973338
1040.0,41.0,AUTRE,ASIE,PREMIUM,TABLET,2.0,8.0,31.0,4.829987718949687,20.0,146.0,8.0,18.0,2.0,46.0,77.0,7.0,1.0,0.0,16.0,13.0,6.0,5.0,15.0,215.0,8.0,20.0,94.0,114.0,30.0,35.0,11.0,403.0,92.65,0.8573024313799125,5.0,20.48781184630563,10.9221567753752
1041.0,46.0,F,AFRIQUE,PREMIUM,DESKTOP,1.0,35.0,27.0,6.415737417579706,30.0,143.0,10.0,31.0,1.0,41.0,97.0,8.0,0.0,0.0,21.0,1.0,9.0,5.0,7.0,248.0,3.0,26.0,110.0,124.0,43.0,53.0,17.0,530.0,104.62,0.7293474299983481,5.0,21.78713836834966,66.04639538177206
1046.0,40.0,F,EUROPE,FREE,TABLET,2.0,125.0,29.0,5.919734100041261,0.0,144.0,6.0,20.0,5.0,35.0,73.0,12.0,0.0,0.0,19.0,3.0,6.0,0.0,18.0,221.0,4.0,14.0,95.0,122.0,39.0,53.0,21.0,267.0,94.26999999999998,0.7863943706170313,2.0,22.06251792499641,38.40536095008351
1048.0,24.0,AUTRE,ASIE,FREE,TABLET,1.0,5.0,26.0,4.77126387436202,0.0,153.0,7.0,24.0,1.0,42.0,70.0,3.0,0.0,0.0,14.0,3.0,16.0,1.0,13.0,208.0,4.0,19.0,107.0,131.0,31.0,47.0,7.0,0.0,96.39,0.3889784607771711,2.0,19.92218305392197,53.65577807457429
1049.0,61.0,F,AFRIQUE,FREE,DESKTOP,1.0,21.0,23.0,4.56759912344571,0.0,156.0,6.0,18.0,3.0,57.0,70.0,12.0,1.0,0.0,17.0,13.0,12.0,4.0,16.0,194.0,7.0,9.0,89.0,102.0,39.0,50.0,12.0,635.0,80.2,0.9959357515127713,1.0,21.58524256143582,81.70986323399701
1050.0,48.0,AUTRE,AFRIQUE,PREMIUM,DESKTOP,3.0,31.0,30.0,4.801266634406101,31.0,175.0,6.0,26.0,2.0,58.0,70.0,13.0,1.0,0.0,24.0,6.0,0.0,2.0,12.0,310.0,4.0,17.0,87.0,106.0,40.0,53.0,17.0,389.0,108.38,0.4975954884760114,5.0,21.52986348257754,72.11588459497754
1052.0,56.0,F,ASIE,FREE,MOBILE,1.0,66.0,40.0,7.617317810907288,0.0,167.0,3.0,23.0,1.0,52.0,88.0,9.0,1.0,0.0,21.0,5.0,9.0,3.0,5.0,268.0,9.0,23.0,103.0,133.0,45.0,52.0,18.0,541.0,111.55,0.7725880658159923,5.0,22.48637175103851,29.73975048309072
